Dest_PC,Dest_City,Branch_PC,Branch_City,Branch,Dest,Response,ResponseMod,Distance,Duration
54668,Prümzurlay,36214,Nentershausen,36214%2C%20Nentershausen,54668%2C%20Prümzurlay,"{
   ""destination_addresses"" : [ ""54668 Pr\u00fcmzurlay, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""371 km"",
                  ""value"" : 370764
               },
               ""duration"" : {
                  ""text"" : ""4 hours 3 mins"",
                  ""value"" : 14559
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['54668 Prümzurlay, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '371 km', 'value': 370764}, 'duration': {'text': '4 hours 3 mins', 'value': 14559}, 'status': 'OK'}]}], 'status': 'OK'}",371 km,4 hours 3 mins
56269,Marienhausen,36214,Nentershausen,36214%2C%20Nentershausen,56269%2C%20Marienhausen,"{
   ""destination_addresses"" : [ ""Marienhausen, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""226 km"",
                  ""value"" : 225764
               },
               ""duration"" : {
                  ""text"" : ""2 hours 36 mins"",
                  ""value"" : 9369
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Marienhausen, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '226 km', 'value': 225764}, 'duration': {'text': '2 hours 36 mins', 'value': 9369}, 'status': 'OK'}]}], 'status': 'OK'}",226 km,2 hours 36 mins
57577,Pfannenschoppen,36214,Nentershausen,36214%2C%20Nentershausen,57577%2C%20Pfannenschoppen,"{
   ""destination_addresses"" : [ """" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""NOT_FOUND""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': [''], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'status': 'NOT_FOUND'}]}], 'status': 'OK'}",NOT_AVAILABLE,NOT_AVAILABLE
54649,Mauel,36214,Nentershausen,36214%2C%20Nentershausen,54649%2C%20Mauel,"{
   ""destination_addresses"" : [ ""54649 Mauel, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""363 km"",
                  ""value"" : 363299
               },
               ""duration"" : {
                  ""text"" : ""3 hours 56 mins"",
                  ""value"" : 14189
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['54649 Mauel, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '363 km', 'value': 363299}, 'duration': {'text': '3 hours 56 mins', 'value': 14189}, 'status': 'OK'}]}], 'status': 'OK'}",363 km,3 hours 56 mins
55481,Metzenhausen,36214,Nentershausen,36214%2C%20Nentershausen,55481%2C%20Metzenhausen,"{
   ""destination_addresses"" : [ ""55481 Metzenhausen, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""288 km"",
                  ""value"" : 287605
               },
               ""duration"" : {
                  ""text"" : ""3 hours 11 mins"",
                  ""value"" : 11435
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55481 Metzenhausen, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '288 km', 'value': 287605}, 'duration': {'text': '3 hours 11 mins', 'value': 11435}, 'status': 'OK'}]}], 'status': 'OK'}",288 km,3 hours 11 mins
37339,Hundeshagen,36214,Nentershausen,36214%2C%20Nentershausen,37339%2C%20Hundeshagen,"{
   ""destination_addresses"" : [ ""37339 Hundeshagen, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""77.2 km"",
                  ""value"" : 77174
               },
               ""duration"" : {
                  ""text"" : ""1 hour 19 mins"",
                  ""value"" : 4732
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['37339 Hundeshagen, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '77.2 km', 'value': 77174}, 'duration': {'text': '1 hour 19 mins', 'value': 4732}, 'status': 'OK'}]}], 'status': 'OK'}",77.2 km,1 hour 19 mins
58675,Hemer,36214,Nentershausen,36214%2C%20Nentershausen,58675%2C%20Hemer,"{
   ""destination_addresses"" : [ ""58675 Hemer, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""227 km"",
                  ""value"" : 226639
               },
               ""duration"" : {
                  ""text"" : ""2 hours 45 mins"",
                  ""value"" : 9914
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['58675 Hemer, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '227 km', 'value': 226639}, 'duration': {'text': '2 hours 45 mins', 'value': 9914}, 'status': 'OK'}]}], 'status': 'OK'}",227 km,2 hours 45 mins
40227,Düsseldorf,36214,Nentershausen,36214%2C%20Nentershausen,40227%2C%20Düsseldorf,"{
   ""destination_addresses"" : [ ""40227 D\u00fcsseldorf, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""289 km"",
                  ""value"" : 288937
               },
               ""duration"" : {
                  ""text"" : ""3 hours 22 mins"",
                  ""value"" : 12108
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['40227 Düsseldorf, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '289 km', 'value': 288937}, 'duration': {'text': '3 hours 22 mins', 'value': 12108}, 'status': 'OK'}]}], 'status': 'OK'}",289 km,3 hours 22 mins
56759,Schöne Aussicht,36214,Nentershausen,36214%2C%20Nentershausen,56759%2C%20Schöne Aussicht,"{
   ""destination_addresses"" : [ ""Sch\u00f6ne Aussicht, Landkern, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""269 km"",
                  ""value"" : 268770
               },
               ""duration"" : {
                  ""text"" : ""2 hours 58 mins"",
                  ""value"" : 10663
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Schöne Aussicht, Landkern, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '269 km', 'value': 268770}, 'duration': {'text': '2 hours 58 mins', 'value': 10663}, 'status': 'OK'}]}], 'status': 'OK'}",269 km,2 hours 58 mins
54597,Seiwerath,36214,Nentershausen,36214%2C%20Nentershausen,54597%2C%20Seiwerath,"{
   ""destination_addresses"" : [ ""Seiwerath, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""327 km"",
                  ""value"" : 326723
               },
               ""duration"" : {
                  ""text"" : ""3 hours 48 mins"",
                  ""value"" : 13662
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Seiwerath, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '327 km', 'value': 326723}, 'duration': {'text': '3 hours 48 mins', 'value': 13662}, 'status': 'OK'}]}], 'status': 'OK'}",327 km,3 hours 48 mins
55767,Schwollen,36214,Nentershausen,36214%2C%20Nentershausen,55767%2C%20Schwollen,"{
   ""destination_addresses"" : [ ""55767 Schwollen, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""315 km"",
                  ""value"" : 314942
               },
               ""duration"" : {
                  ""text"" : ""3 hours 38 mins"",
                  ""value"" : 13086
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55767 Schwollen, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '315 km', 'value': 314942}, 'duration': {'text': '3 hours 38 mins', 'value': 13086}, 'status': 'OK'}]}], 'status': 'OK'}",315 km,3 hours 38 mins
37154,Northeim,36214,Nentershausen,36214%2C%20Nentershausen,37154%2C%20Northeim,"{
   ""destination_addresses"" : [ ""37154 Northeim, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""99.6 km"",
                  ""value"" : 99581
               },
               ""duration"" : {
                  ""text"" : ""1 hour 23 mins"",
                  ""value"" : 4957
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['37154 Northeim, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '99.6 km', 'value': 99581}, 'duration': {'text': '1 hour 23 mins', 'value': 4957}, 'status': 'OK'}]}], 'status': 'OK'}",99.6 km,1 hour 23 mins
56656,Brohl-Lützing,36214,Nentershausen,36214%2C%20Nentershausen,56656%2C%20Brohl-Lützing,"{
   ""destination_addresses"" : [ ""56656 Brohl-L\u00fctzing, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""248 km"",
                  ""value"" : 248217
               },
               ""duration"" : {
                  ""text"" : ""2 hours 47 mins"",
                  ""value"" : 10028
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['56656 Brohl-Lützing, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '248 km', 'value': 248217}, 'duration': {'text': '2 hours 47 mins', 'value': 10028}, 'status': 'OK'}]}], 'status': 'OK'}",248 km,2 hours 47 mins
55546,Hackenheim,36214,Nentershausen,36214%2C%20Nentershausen,55546%2C%20Hackenheim,"{
   ""destination_addresses"" : [ ""Hackenheim, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""253 km"",
                  ""value"" : 252853
               },
               ""duration"" : {
                  ""text"" : ""2 hours 47 mins"",
                  ""value"" : 9992
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Hackenheim, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '253 km', 'value': 252853}, 'duration': {'text': '2 hours 47 mins', 'value': 9992}, 'status': 'OK'}]}], 'status': 'OK'}",253 km,2 hours 47 mins
55126,Mainz,36214,Nentershausen,36214%2C%20Nentershausen,55126%2C%20Mainz,"{
   ""destination_addresses"" : [ ""55126 Mainz, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""218 km"",
                  ""value"" : 217795
               },
               ""duration"" : {
                  ""text"" : ""2 hours 24 mins"",
                  ""value"" : 8665
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55126 Mainz, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '218 km', 'value': 217795}, 'duration': {'text': '2 hours 24 mins', 'value': 8665}, 'status': 'OK'}]}], 'status': 'OK'}",218 km,2 hours 24 mins
54340,Pölich,36214,Nentershausen,36214%2C%20Nentershausen,54340%2C%20Pölich,"{
   ""destination_addresses"" : [ ""54340 P\u00f6lich, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""338 km"",
                  ""value"" : 337823
               },
               ""duration"" : {
                  ""text"" : ""3 hours 41 mins"",
                  ""value"" : 13241
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['54340 Pölich, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '338 km', 'value': 337823}, 'duration': {'text': '3 hours 41 mins', 'value': 13241}, 'status': 'OK'}]}], 'status': 'OK'}",338 km,3 hours 41 mins
38486,Kusey,36214,Nentershausen,36214%2C%20Nentershausen,38486%2C%20Kusey,"{
   ""destination_addresses"" : [ ""Kusey, 38486 Kl\u00f6tze, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""246 km"",
                  ""value"" : 246489
               },
               ""duration"" : {
                  ""text"" : ""3 hours 0 mins"",
                  ""value"" : 10779
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Kusey, 38486 Klötze, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '246 km', 'value': 246489}, 'duration': {'text': '3 hours 0 mins', 'value': 10779}, 'status': 'OK'}]}], 'status': 'OK'}",246 km,3 hours 0 mins
